timestamp,mid_price
131,99.89308624594821
132,99.86264908445898
133,99.90343389201777
134,99.6340171117494
135,99.23683752800983
136,99.22497242140389
137,98.94375648336991
138,98.96411702654167
139,99.34969035106276
140,99.4787249044227
141,99.57961630047879
142,99.67610479065034
143,99.64623598149382
144,99.48559326292866
145,99.86882855533895
146,99.82743375479205
147,99.83107482959473
148,99.89212031741441
149,99.85186971075248
150,100.07659938983556
151,100.16261963078952
152,100.2310404414599
153,100.03613442361963
154,100.1125309183387
155,99.98367229117527
156,100.05407212304793
157,100.04897811681116
158,100.19407058122691
159,100.18929565653244
160,100.29138141283572
161,100.24992893217456
162,100.08915568646918
163,100.10647680481537
164,100.16042774173975
165,100.2140185027228
166,100.26416001898858
167,100.36615548862747
168,100.46869097547558
169,100.41454474016395
170,100.46596067438166
171,100.0868454098513
172,99.76376547047788
173,99.78023459794204
174,99.7642767582863
175,99.80399079185354
176,99.82631458286548
177,99.86770298829
178,99.69909624607057
179,99.7030682737472
180,99.6873616099743
181,99.69843621476757
182,99.6341250397865
183,99.71226074171666
184,99.66042616488454
185,99.7887230573081
186,99.82844134276355
187,99.66833783662558
188,99.62985796099086
189,99.6535881072441
190,99.25863113695252
191,99.31380229787939
192,99.31543540666294
193,99.3097367663374
194,99.47241085770247
195,99.54462104204028
196,99.54494546169212
197,99.58867637302967
198,99.5551952423604
199,99.66157342701841
200,99.50032745853562
201,99.65275668401767
202,99.63641994509968
203,99.44047206285809
204,99.51703411152323
205,99.51532110027662
206,99.05474662693952
207,98.95006232455334
208,98.90486277713404
209,98.98488798542685
210,99.0007758027413
211,98.80228818602266
212,99.12296173702866
213,99.39274181291319
214,99.58232040940315
215,99.7866327882913
216,99.91923460299518
217,100.13839001748667
218,99.99494028750767
219,99.9130803926224
220,99.75687566453647
221,99.92221325548428
222,99.80799891743361
223,99.80073992902588
224,99.45170133224751
225,99.36949113894097
226,99.36678158130653
227,99.51361453633403
228,99.44515002029846
229,99.36630929492561
230,99.4081512337692
231,99.42431830579494
232,99.4912317367864
233,99.9473952295763
234,99.87167392529813
235,99.86433048538248
236,99.8918510863141
237,99.84832284451842
238,99.88262819283709
239,99.88927932628583
240,100.7215466363707
241,100.73663515237497
242,100.79490826190344
243,100.92038933705686
244,100.86202901341622
245,100.78392025597569
246,100.82126290640963
247,100.88464594067646
248,100.89916903299283
249,100.91110315524597
250,100.8251006626236
251,100.75835639964285
252,100.46801493326663
253,100.22352897939145
254,100.05770214520368
255,99.89980861856378
256,100.01609439661551
257,99.88255272910979
258,99.92085156311593
259,99.9411198900214
260,100.01593313926836
261,99.70543919626192
262,100.02226131994287
263,99.95188680788665
264,99.92950692062864
265,99.92637331999201
266,100.15424887361245
267,100.36146440931212
268,100.47708556142102
269,100.54821913591897
270,100.42316089132548
271,100.78178319004691
272,101.08976931514452
273,100.36305263695344
274,100.35198940469617
275,100.44261288439483
276,100.28730433830827
277,100.23285709855215
278,100.86858656605595
279,100.88538726067674
280,100.92727651814758
281,100.86121991265126
282,100.67592948146246
283,100.40475666179775
284,100.72975939807648
285,100.88225426773667
286,100.7959146404362
287,100.82416270754247
288,100.81138222933056
289,100.84684122942961
290,100.88159767280652
291,101.00878935573455
292,101.09959178976581
293,101.1208757636938
294,101.50184107213668
295,101.59936852027549
296,101.49668150123651
297,101.48176868324437
298,101.54418862677039
299,101.57843616768385
300,101.46445954988471
301,101.43244049449198
302,101.51552525946988
303,101.38535340347181
304,101.45048312252013
305,101.29255236244701
306,101.74170411989427
307,101.69817439228899
308,101.64342328070704
309,101.67226598521121
310,101.38157303284636
311,101.39202702244984
312,101.21635209436215
313,101.35983739731557
314,101.36676785642928
315,101.00534439260306
316,100.91488857053203
317,101.02159808024321
318,101.41167038384734
319,101.40478329306993
320,101.0870628719849
321,101.24688702422142
322,101.35328186108923
323,101.75054808534068
324,101.79484149062878
325,101.63585924905662
326,101.7146608570803
327,101.81423825595066
328,101.6386472748646
329,101.66893131030287
330,101.65901727345567
331,101.77239826339569
332,101.79743462500817
333,101.74390997195329
334,101.39215403446083
335,101.37849481194336
336,101.38348556657219
337,101.6149369999501
338,101.69317601675047
339,101.91568358055297
340,101.84426206863897
341,101.68407548507793
342,101.53767878537546
343,101.765957962074
344,101.77259885760644
345,101.67827583402004
346,101.70910957457805
347,101.79026434140428
348,101.74618500102675
349,101.79146025035259
350,101.4188315293312
351,101.66847882600649
352,101.68780902471069
353,101.59762724806578
354,101.59582985416702
355,101.65781146847019
356,101.48810410989557
357,101.56933979786464
358,102.08153131519956
359,102.04864222498304
360,102.11422460576829
361,102.1461759320532
362,102.29453661306431
363,102.26113481647148
364,102.09750933736244
365,102.37445360357198
366,102.06510034573783
367,102.61896519987636
368,102.70528355534397
369,102.67452883117731
370,102.7314439721533
371,102.72861196394919
372,102.71723962096819
373,102.68227110954058
374,102.58584326692949
375,102.77184963141553
376,102.26987283517633
377,102.14817766951737
378,102.17028481071236
379,102.14470768544297
380,102.16878603329921
381,101.9827833680384
382,101.96501493965675
383,101.97334475258026
384,101.9248323351352
385,102.44047927931003
386,102.24458524589124
387,102.45598872507122
388,102.4301997005704
389,102.18921080238164
390,102.01494230779517
391,102.06883046330096
392,102.12153756989821
393,102.21190375086807
394,102.23156197138712
395,102.05103477069599
396,102.09366430665267
397,102.0515397117312
398,102.07155159113367
399,102.02350270695987
400,101.91691006958574
401,102.31953964909407
402,102.25003908193376
403,102.26527239515445
404,102.4181643014543
405,102.51437831694108
406,102.62510624753074
407,102.65681790295042
408,102.68057643122812
409,102.6654421848247
410,102.6765652807353
411,102.69887643188947
412,102.65848366686616
413,102.66500461183418
414,102.77807015197516
415,102.93748414888148
416,102.95999265384235
417,102.75319361391799
418,103.13212446030974
419,103.48677971495859
420,103.47185458124666
421,103.49542074597687
422,103.46180226111534
423,103.69519894617092
424,103.44189070292772
425,103.85849068944093
426,104.07728135758308
427,104.11503194599878
428,104.0822191952435
429,103.64113378863452
430,103.68693978589233
431,103.47237604629785
432,103.51873025631083
433,103.39883581268661
434,102.90653886307206
435,102.90669317714564
436,103.08927031716168
437,103.03949862424167
438,103.1218804872319
439,103.22346696703994
440,103.247738859108
441,103.1802730299347
442,103.06701286395733
443,103.089180889607
444,103.13278971915892
445,103.04097633823758
446,102.91632045722776
447,102.88331105317717
448,102.9550016194526
449,102.76707450787755
450,102.82577905049797
451,102.83882142036303
452,102.75383854756416
453,102.61153504378774
454,102.64281453220354
455,102.73528615949472
456,102.66710215120627
457,101.79879211345794
458,101.73213666604674
459,101.7896364585146
460,101.24188350972568
461,101.69663792174036
462,101.75840891459266
463,101.81672754670464
464,101.6254041482597
465,101.64225179855616
466,101.82858868210758
467,101.85193168778103
468,102.1177131892505
469,102.10443265556489
470,102.03802173866701
471,101.96265233821278
472,101.70612073856023
473,101.76600904194176
474,101.75408365828332
475,101.75906776707542
476,101.59511573245187
477,101.25675314096908
478,101.35006162649213
479,100.97561410943302
480,100.93514330707235
481,100.97483555557535
482,100.9293545495761
483,100.9886518705459
484,100.94824332694321
485,100.81019310921494
486,100.89712988154602
487,100.8326642677382
488,100.8702384675595
489,100.87255447307138
490,100.93592457211726
491,100.99895400163072
492,100.67490291166926
493,101.1967999236518
494,101.14691278819114
495,101.11244858324434
496,101.40286646594603
497,101.30755143339509
498,101.38047610302007
499,101.03044451053348
500,100.96149132007615
501,101.00523660725725
502,100.99259907767181
503,101.23170190149017
504,101.15067566407707
505,101.18746676205049
506,101.30999098047312
507,101.62280355890644
508,101.54203066672902
509,101.46745133344857
510,101.41534135659434
511,101.3463370510255
512,100.79786043473563
513,100.68129857800847
514,100.71665151139466
515,101.13950728030498
516,101.22274638241066
517,101.48880075510071
518,101.48207949388858
519,101.65243725559928
520,101.60787149682182
521,102.01681115534328
522,101.98184025851604
523,101.89770917168234
524,102.01945767868365
525,102.0512070883521
526,102.02956396612417
527,102.32352455131053
528,102.32141938985023
529,102.31402205350669
530,102.32581795515553
531,101.79348200119361
532,101.71239056542534
533,102.04404281857917
534,101.9404229599787
535,101.89976360996991
536,102.39268495753943
537,102.38818646517292
538,102.37743115883639
539,102.65264552403097
540,102.46840509480587
541,102.65329845415556
542,102.922935179409
543,103.20551007663516
544,102.99176845890733
545,103.41412986765995
546,103.50008129732848
547,103.08855471195115
548,102.28564648583142
549,102.24483313805733
550,102.2597786644475
551,102.39394797281098
552,102.3909232010485
553,102.38322401296398
554,102.34452515072917
555,102.6611434343684
556,102.43996672027528
557,102.52241753250688
558,102.26936618301858
559,102.13029911280512
560,102.49068545075741
561,102.18835953056157
562,102.18123096083815
563,102.78159629345464
564,103.04001295924327
565,103.01657288577151
566,102.95903199130356
567,102.7695045575494
568,102.8363378911258
569,102.88833974924889
570,102.99430480128868
571,103.24051256686882
572,103.00062561385928
573,102.76147168886338
574,102.93427756599934
575,103.20866675438972
576,103.70625019112252
577,103.64374948114431
578,103.58984157717013
579,103.51548679707784
580,103.61963535748657
581,103.60502036318205
582,103.58878366823845
583,103.63182754732215
584,103.5993992750661
585,103.81558335084932
586,103.91417010776225
587,103.62462044865282
588,103.54451537413502
589,103.43971054089874
590,103.42953831088467
591,103.35222817973312
592,103.48165432908782
593,103.20814662035528
594,103.26817273674953
595,103.44440429633596
596,103.48431234875119
597,103.54330480117736
598,103.65038353262716
599,103.65618494527422
600,103.67718462674364
601,103.40339071794828
602,103.08712418416927
603,103.14041144694384
604,103.27988701438797
605,103.22671750225187
606,103.15919584606574
607,102.95842634480596
608,102.91475818504767
609,102.78844274885917
610,102.81319135889004
611,102.86033442067634
612,102.88410052614435
613,102.96683801607422
614,102.84062454066742
615,102.59166234886175
616,102.46909760703353
617,102.37205010099095
618,102.50101244678287
619,102.45596830349966
620,102.5584643824988
621,102.51820476302387
622,102.14886725920897
623,101.97197867174032
624,102.0871186230847
625,101.8398539331475
626,101.87503895135751
627,101.79566818849514
628,102.01232942763376
629,102.06573917804482
630,102.07972110592608
631,102.10084279479233
632,102.26134523526265
633,102.3027133884003
634,102.118845514
635,101.9173890418494
636,101.919897426414
637,102.02453263712043
638,102.01433189640647
639,102.0538064337324
640,102.08533273144715
641,102.05210651878893
642,101.51719632963822
643,101.4405212117093
644,101.52891634159128
645,101.63249400507424
646,101.43749678042748
647,101.45020951472577
648,101.55317803847389
649,101.45582932305153
650,101.51849777180676
651,101.66946532717775
652,101.6135517587392
653,101.6570609687302
654,101.53214069023424
655,101.47757820329755
656,101.42602918184821
657,101.61816448868896
658,101.57278225541002
659,101.6069999396263
660,101.57900810584005
661,101.47762159688173
662,101.43974826753299
663,101.45983496983233
664,101.35629269845863
665,101.34599932592108
666,101.18837782260282
667,101.21064351183591
668,101.12282797318167
669,101.16029896684064
670,101.68572855071005
671,102.06278719683291
672,101.8739751877462
673,101.94955576135547
674,102.04148331065517
675,102.49130014772506
676,102.36266767677053
677,102.53354178575248
678,102.49239748403434
679,102.37813451020865
680,102.33862668424906
681,102.27211137063944
682,102.17790059139354
683,102.01241315315193
684,102.03998973583455
685,102.22058142567727
686,102.18124080100986
687,102.25786259004653
688,102.08962142469738
689,102.07385560080999
690,101.9290309761279
691,102.02055593874108
692,102.05624137758156
693,102.2079072244246
694,102.16985256706243
695,102.10136694713242
696,102.05244396719371
697,102.27871562268649
698,102.58961363192779
699,102.60469689021998
700,102.5455270100358
701,102.54133746822977
702,102.42443903948681
703,102.79103198917801
704,102.66167456382342
705,102.94615086961475
706,102.8644318179409
707,103.0682463997583
708,103.09023992279455
709,102.85847634222824
710,102.76303013152858
711,102.79959530408433
712,102.64566026329727
713,102.64679637037621
714,102.4888401433362
715,103.02970977193695
716,103.32814643695623
717,103.55491926612345
718,103.51628065836873
719,103.39120629033147
720,103.1495303031811
721,103.62475709264989
722,103.76942612031256
723,103.82020884780408
724,103.74236613599246
725,103.46881346933033
726,102.99452558665848
727,103.00342957610789
728,102.97651095562945
729,102.87800857413679
730,102.98453310619219
731,103.29770695911193
732,103.26148938499009
733,102.8570317829011
734,102.75250777155894
735,102.69887281397126
736,102.72931443468275
737,102.72910338993117
738,103.01887484845777
739,103.24593415163689
740,103.52684405855847
741,103.45417466582705
742,103.2859137547824
743,103.29846258162844
744,103.30482681235515
745,103.29848464936266
746,103.31332813425053
747,103.13913780516869
748,103.16818068783371
749,103.39603583948184
750,103.02388805545696
751,103.00567155594
752,102.96057610826469
753,102.75337487742631
754,102.69372076907722
755,102.6956470451621
756,102.7090388410109
757,102.61503201414715
758,102.55906636070742
759,102.68538546392463
760,102.64598916453767
761,102.63011981163841
762,102.56298791674601
763,102.94627872475907
764,102.90914443394257
765,103.4418618257741
766,103.48077158234234
767,104.04605558217418
768,104.08063210647643
769,104.04612243771574
770,103.75977720950613
771,103.70446109941943
772,104.16717413109194
773,104.16467730682703
774,104.2679439888603
775,104.30031470378225
776,104.31333457352618
777,104.3283640222882
778,104.48339852314898
779,104.22821637085201
780,104.18523719810808
781,104.2819148470146
782,104.33306112886062
783,104.26088279670824
784,104.39118833414898
785,104.27043779027206
786,103.8878676243065
787,103.97980395152305
788,103.9174944835706
789,103.96115916028484
790,103.35152645401176
791,103.12674065449941
792,103.02539483643017
793,102.94263272481864
794,102.92345079236209
795,103.10640025795426
796,102.71346937781857
797,102.60704592498524
798,102.69439759487733
799,102.6398740140491
800,102.85499025723628
801,102.76889900115376
802,102.80031917973706
803,102.86670157253897
804,102.79185093510567
805,102.88914738054075
806,103.02567054367019
807,102.82451889518421
808,102.7070783592779
809,102.6953387812489
810,102.68520709834526
811,102.6298111000046
812,102.59688743101462
813,101.52980670446443
814,101.42799078170005
815,101.47334908403745
816,101.21966229145613
817,101.14934329184368
818,101.89046437068407
819,101.88931504414023
820,101.95843646853608
821,101.80367651247879
822,101.94075060386102
823,101.759976283239
824,101.82119477179617
825,102.0784709364692
826,102.17110345036694
827,102.11823950958014
828,102.13227737545206
829,102.21944480322702
830,102.42367608170296
831,102.4173377487966
832,102.56038488428864
833,102.78108540715196
834,102.76475002655799
835,102.77190857710788
836,102.63242426374622
837,102.6848064147726
838,102.79158969869226
839,102.80053046774002
840,102.84167113341918
841,103.43460264586126
842,102.98672210658067
843,102.96114757464431
844,102.8549770216095
845,103.30452916159322
846,103.32907890492443
847,103.4839751364944
848,103.87509991669933
849,103.84706038612859
850,103.88093148270741
851,103.71552211812555
852,103.66090001035785
853,103.75389249269419
854,103.8113252103187
855,103.84478684946242
856,103.7887015945126
857,103.8681548522166
858,103.96050572937429
859,103.87397418110262
860,103.48263954491374
861,103.49215871598012
862,103.17053709519787
863,102.9294587028962
864,102.81601515004651
865,102.79069167888122
866,102.48625141115603
867,102.55422371521743
868,102.65111745879258
869,102.74628859711996
870,102.86471257984795
871,102.85740671070468
872,102.81130947629998
873,103.05850542604443
874,103.03907266363164
875,102.89607952942345
876,102.94828676856666
877,102.92556066972233
878,103.22732634345077
879,103.2061777117266
880,103.36371733778816
881,103.51562591029129
882,103.58419613195431
883,103.54745353109165
884,103.5345557478221
885,104.13954027728678
886,104.10104841633172
887,104.14326273426565
888,104.26253619148571
889,103.97335760458019
890,103.8861585896286
891,103.88645001895917
892,103.32581266517867
893,103.30225586685378
894,103.00121823517425
895,103.26624617948248
896,102.99786019700723
897,103.09515829065012
898,103.13072083216218
899,103.07638014256354
900,103.2350795454377
901,103.265894167479
902,103.26389248075962
903,103.22664225778371
904,103.39624258285224
905,103.41530683878511
906,103.30838981019268
907,103.10023552887957
908,103.05638756468626
909,103.03045353525076
910,103.38976831160839
911,103.52325881418972
912,103.45337012743173
913,103.32575192471306
914,103.37696803456654
915,103.41842427912076
916,103.43152815669839
917,103.32240136711123
918,103.31602540076912
919,103.3173462963251
920,103.31263545167437
921,103.35055469696152
922,103.39010456888306
923,103.10507112901112
924,102.95034716933235
925,102.84419915351228
926,102.91560006372208
927,103.03155972877646
928,102.95990827867053
929,102.93410211193601
930,103.19421087447061
931,103.08474074060642
932,103.3522172927461
933,103.35113885044073
934,102.81048639796491
935,102.40939177118612
936,102.3055934825824
937,102.36815072143068
938,102.09404937255476
939,102.012256632815
940,102.04456252102091
941,101.95941832607508
942,101.97463848551308
943,101.8959273169153
944,101.98261795838924
945,101.85889599912834
946,101.81091795642874
947,101.85257846856723
948,102.09518841058399
949,102.15280989192722
950,102.21644399282374
951,102.22777990938194
952,102.24732186828027
953,102.31603761999929
954,102.29586698262354
955,102.39629640250585
956,102.35543054106424
957,102.52299558214561
958,102.56310481551962
959,102.67494480468237
960,102.70132448537025
961,102.74800735631908
962,102.66783625657081
963,102.81285920698438
964,103.17572362915601
965,103.40859969161434
966,103.42728557682273
967,103.32120226528008
968,102.98349233587797
969,102.67514864938838
970,102.6672611420391
971,102.12781511534006
972,102.08858687135292
973,102.09315646118091
974,102.11373949901774
975,102.0642452884159
976,102.00127862463039
977,101.83534613877683
978,101.80161030472074
979,101.91001869411487
980,102.23419622236452
981,102.26704321143917
982,102.43697752394064
983,102.7491639056997
984,102.95742166020585
985,102.94155540810884
986,102.68041691245115
987,102.67398531041192
988,102.82864955164686
989,102.74523767338202
990,102.40473719317879
991,101.87526947688029
992,101.83827935249741
993,101.78605453189176
994,101.7638389169844
995,101.98612663572226
996,101.96965086531068
997,101.93138875371606
998,101.94712447714157
999,102.5346318908209
1000,102.51606857271938
1001,102.15384962876811
1002,102.18705354119092
1003,102.20475387478302
1004,102.2323866742692
1005,102.1651656314963
1006,101.91774034512589
1007,102.38094859387924
1008,102.28684466713099
1009,102.19203670488746
1010,102.17505544538085
1011,102.30585614059987
1012,102.36906380071248
1013,102.35745853678024
1014,102.38708577811416
1015,102.47247255757135
1016,102.52644102965237
1017,102.68526429561902
1018,102.6023335899432
1019,102.62479844277804
1020,102.74279185664413
1021,102.7070651220142
1022,102.72626013446354
1023,102.72729704110257
1024,102.77595606452827
1025,102.35786152918091
1026,102.2169206846639
1027,102.34230335975614
1028,102.28035618388961
1029,102.35248058993241
1030,102.33997936321879
1031,102.39271795508391
1032,102.49236663145794
1033,102.42268014907064
1034,102.35408306668708
1035,102.04924121308179
1036,102.02928067001524
1037,101.96448448873933
1038,101.95333434821495
1039,101.75822067523498
1040,101.71361856134686
1041,102.07604183529213
1042,101.68523016455148
1043,101.39144167138927
1044,101.35604535924917
1045,101.2828990235521
1046,101.14969501938701
1047,101.04071173799665
1048,101.05597668160969
1049,101.08982329712536
1050,101.18403516456692
1051,100.89441570938646
1052,100.91359553065193
1053,100.93589231353155
1054,100.90246238921245
1055,100.98659911066443
1056,101.15135868124212
1057,101.12358893370235
1058,100.94278957194396
1059,101.4428938040761
1060,101.44192939978086
1061,101.45486888458018
1062,101.4585444218608
1063,102.15955330376396
1064,102.14849375243165
1065,102.14487126395265
1066,102.1024268695905
1067,101.98312035463209
1068,101.82534346320797
1069,101.70151367528726
1070,101.60947626364818
1071,101.74383313860422
1072,101.79167705825351
1073,101.82818606204573
1074,101.82017651559413
1075,101.82383012987984
1076,102.31843095512279
1077,102.20044151639051
1078,102.24311379791534
1079,102.28498099463786
1080,102.46019351442166
1081,102.52761049989209
1082,102.55267434033634
1083,102.16555761183655
1084,101.91763173239015
1085,101.73924197843293
1086,101.61329531847683
1087,101.67383641863714
1088,101.66053601470153
1089,101.6808209355862
1090,101.69164667312398
1091,101.70387185553052
1092,101.7719176147139
1093,101.77414492038824
1094,101.97840233728867
1095,101.96299117317953
1096,102.21528476458118
1097,102.02521989075807
1098,101.74400427747857
1099,101.85117431349867
1100,102.13171891496346
1101,101.83367080541939
1102,101.82263814777193
1103,101.86843278043312
1104,101.97890475343299
1105,102.06758606263685
1106,101.90508268926826
1107,101.85373873939145
1108,101.85338087337006
1109,101.70616535264023
1110,101.29209868666292
1111,101.2575722520628
1112,101.5180706944775
1113,101.51495398023944
1114,101.54662894312153
1115,101.57105122237768
1116,101.25811519369367
1117,101.26155906038186
1118,100.79823862496416
1119,100.77243877845864
1120,100.78006521412067
1121,100.77989096544515
1122,100.58474055125245
1123,100.52997238703172
1124,100.5738476323346
1125,100.82349005621717
1126,100.7921892786844
1127,100.77923613783193
1128,100.9200160637026
1129,100.686265289813
1130,100.77320936834104
1131,100.70542564437946
1132,100.86380954840318
1133,101.02695711664502
1134,101.39218783063797
1135,101.33534892547691
1136,100.98057039431235
1137,101.16982510458223
1138,100.72326144376406
1139,100.81629596867688
1140,101.17383624834952
1141,101.23146902848417
1142,101.30198106514702
1143,101.36290509486844
1144,101.4902303687217
1145,101.57960294236292
1146,101.51781289234295
1147,102.07362283321675
1148,102.08927318004406
1149,102.2480245275121
1150,102.28437313876353
1151,102.6390731905908
1152,102.69306682516894
1153,102.6998310545298
1154,102.7206174442359
1155,102.74160383046842
1156,102.91113687856294
1157,102.56763339105726
1158,102.76582342046937
1159,102.6291979119915
1160,102.72419219160886
1161,102.74305821720222
1162,102.61482638123528
1163,102.68081540070578
1164,102.68128781756292
1165,102.63194320681129
1166,102.5391010549293
1167,102.486591140003
1168,102.44340746185996
1169,102.35692708632436
1170,102.26677474414117
1171,102.19009387449184
1172,101.95113992890344
1173,102.06925360942748
1174,101.93449627132863
1175,101.94801413291607
1176,101.89400758649246
1177,101.85769339879994
1178,102.34856622481736
1179,102.37615218553779
1180,102.39524702157433
1181,102.35605948571447
1182,102.54833012656316
1183,102.63815783475027
1184,102.66318146241483
1185,102.60111249287762
1186,102.57108898505417
1187,102.64461091918791
1188,102.53872102454947
1189,103.02167471710368
1190,102.8528026458214
1191,102.87566931608397
1192,102.81790383533512
1193,102.77447328120364
1194,102.51843874475387
1195,102.48233979799275
1196,102.4899267849945
1197,102.53555619841568
1198,102.56113573932855
1199,102.55086580978129
1200,102.61292846854754
1201,102.61504938424557
1202,102.58719639642186
1203,102.43366320644152
1204,102.62886806020525
1205,102.52745097937583
1206,102.34949189035397
1207,102.31545847234509
1208,102.37757370402385
1209,102.34824386041069
1210,102.65236023198226
1211,102.5814044845233
1212,102.20953242999866
1213,102.19254051971757
1214,102.19086491285715
1215,102.18498021139415
1216,102.16352386353167
1217,102.06485077387823
1218,102.0247898116817
1219,102.02643305821242
1220,102.19200617171845
1221,101.74360938673664
1222,101.80969502617793
1223,101.62151905175527
1224,101.62534248899239
1225,101.64902561121595
1226,101.4650349355391
1227,100.81794123762795
1228,100.80331395066894
1229,100.82897281801485
1230,100.77106075298278
1231,100.52010047993072
1232,100.81041622981945
1233,100.81634800340856
1234,100.36005009028585
1235,100.38262256682486
1236,100.33591860647397
1237,100.10270910527562
1238,100.13238816599866
1239,100.1480824200062
1240,100.1279222834728
1241,100.10267956493642
1242,100.02736259751039
1243,99.79312047239189
1244,100.11914826490454
1245,100.04059509660084
1246,100.00444863968012
1247,99.78552814012235
1248,100.06572642619915
1249,100.05360294640366
1250,100.00074119648463
1251,100.03499383167517
1252,99.69108392500985
1253,99.73308637439483
1254,100.07755124664186
1255,100.08653538644838
1256,100.01049307281488
1257,99.63779938135475
1258,99.79958844546216
1259,99.93842292502421
1260,99.84167825963132
1261,99.81079535583476
1262,100.16615186036204
1263,100.24602632515031
1264,100.15647733477495
1265,100.14667690304445
1266,100.13503202532578
1267,100.2094226828678
1268,100.21124028616703
1269,100.05710202187777
1270,100.08387124677691
1271,100.06146358579915
1272,100.57390641196196
1273,100.61093608525398
1274,100.6064993032069
1275,100.69919851187251
1276,100.4931160825503
1277,100.47653880734849
1278,100.42883239163702
1279,100.5244923694354
1280,100.49964525406087
1281,100.5287948613617
1282,100.60540549326282
1283,100.72316999504262
1284,100.8024167882998
1285,100.7911249321216
1286,100.72068943783177
1287,101.02559663071234
1288,101.09677054883525
1289,100.95454736262775
1290,100.99169244560576
1291,100.63710170164389
1292,100.66781093833522
1293,100.68841867038518
1294,100.66696097286994
1295,100.67174624918363
1296,100.92791653252979
1297,100.89478699280203
1298,100.79261021073185
1299,100.42256650720097
1300,100.36370416636272
1301,100.18685505248126
1302,100.07342829765592
1303,100.00359068519836
1304,100.12421076162445
1305,100.12788907562883
1306,100.25541494345823
1307,100.15447833124236
1308,100.20155665964393
1309,100.17893333828069
1310,100.13104577348659
1311,100.12210322161441
1312,100.10639152066355
1313,100.16033949660316
1314,100.16490973511002
1315,100.06081812236273
1316,100.1611422696497
1317,100.14964118817703
1318,99.98056677948878
1319,99.96814192603163
1320,99.97968535121707
1321,99.9905255131636
1322,100.00703960112186
1323,99.92806126040198
1324,99.94393043417158
1325,99.94993285739172
1326,99.98838241228724
1327,99.9932353313536
1328,100.10203263159065
1329,100.43541031203684
1330,100.47991200050171
1331,100.3593048653619
1332,100.31529743566425
1333,100.39634157015199
1334,100.36808313925135
1335,100.35976615645276
1336,100.293106198498
1337,100.34845103513369
1338,100.21700064219706
1339,100.27017317954558
1340,100.1455422992118
1341,100.54046945979997
1342,100.33347343617892
1343,100.48060919077582
1344,100.39241697982168
1345,100.13528800779089
1346,100.03002688253558
1347,99.94442940164407
1348,100.01018260883455
1349,99.66095421903738
1350,99.55394241407686
1351,99.78140971208285
1352,99.81779763136396
1353,99.3890825115015
1354,99.4045148322461
1355,99.74462558518744
1356,99.55406061228703
1357,99.63075307762416
1358,99.57380017357237
1359,99.63140216616812
1360,99.65102029085841
1361,99.74984624392371
1362,99.9291404340581
